file,RUL
CY45-05_1-#28_63.csv,651
CY25-025_1-#7_110.csv,152
CY35-05_1-#2_168.csv,383
CY45-05_1-#22_96.csv,477
CY45-05_1-#26_537.csv,168
CY35-05_1-#2_462.csv,89
CY45-05_1-#22_535.csv,38
CY25-025_1-#7_57.csv,205
CY25-05_1-#17_128.csv,65
CY45-05_1-#27_253.csv,398
CY45-05_1-#25_523.csv,207
CY45-05_1-#24_53.csv,660
CY35-05_1-#2_66.csv,485
CY35-05_1-#2_427.csv,124
CY25-05_1-#17_70.csv,123
CY35-05_1-#2_260.csv,291
CY45-05_1-#22_62.csv,511
CY45-05_1-#28_13.csv,701
CY45-05_1-#22_381.csv,192
CY35-05_1-#2_115.csv,436
CY45-05_1-#26_523.csv,182
CY45-05_1-#25_614.csv,116
CY45-05_1-#22_508.csv,65
CY45-05_1-#24_298.csv,415
CY45-05_1-#25_537.csv,193
CY25-05_1-#19_44.csv,110
CY45-05_1-#25_354.csv,376
CY45-05_1-#24_229.csv,484
CY45-05_1-#24_493.csv,220
CY25-05_1-#16_151.csv,11
CY45-05_1-#26_1.csv,704
CY45-05_1-#27_387.csv,264
CY35-05_1-#2_155.csv,396
CY25-025_1-#7_189.csv,73
CY25-05_1-#19_71.csv,83
CY45-05_1-#24_417.csv,296
CY45-05_1-#24_225.csv,488
CY45-05_1-#25_196.csv,534
CY35-05_1-#2_177.csv,374
CY25-05_1-#18_160.csv,27
CY25-05_1-#18_168.csv,19
CY25-05_1-#18_166.csv,21
CY25-025_1-#7_114.csv,148
CY25-025_1-#7_204.csv,58
CY45-05_1-#22_15.csv,558
CY45-05_1-#26_542.csv,163
CY45-05_1-#27_95.csv,556
CY45-05_1-#22_486.csv,87
CY35-05_1-#2_409.csv,142
CY45-05_1-#26_691.csv,14
CY25-05_1-#17_88.csv,105
CY45-05_1-#28_662.csv,52
CY25-05_1-#18_101.csv,86
CY45-05_1-#27_163.csv,488
CY45-05_1-#22_17.csv,556
CY45-05_1-#24_105.csv,608
CY45-05_1-#27_356.csv,295
CY45-05_1-#28_680.csv,34
CY45-05_1-#28_311.csv,403
CY25-05_1-#18_35.csv,152
CY45-05_1-#28_338.csv,376
CY25-05_1-#16_100.csv,62
CY45-05_1-#24_243.csv,470
CY25-025_1-#7_48.csv,214
CY45-05_1-#22_54.csv,519
CY45-05_1-#24_323.csv,390
CY45-05_1-#24_527.csv,186
CY35-05_1-#2_373.csv,178
CY45-05_1-#28_82.csv,632
CY45-05_1-#26_455.csv,250
CY45-05_1-#24_312.csv,401
CY45-05_1-#25_127.csv,603
CY45-05_1-#28_465.csv,249
CY45-05_1-#22_182.csv,391
CY45-05_1-#22_332.csv,241
CY45-05_1-#28_531.csv,183
CY45-05_1-#25_207.csv,523
CY35-05_1-#2_74.csv,477
CY45-05_1-#27_535.csv,116
CY35-05_1-#2_269.csv,282
CY45-05_1-#26_107.csv,598
CY45-05_1-#28_16.csv,698
CY45-05_1-#22_520.csv,53
CY45-05_1-#27_181.csv,470
CY45-05_1-#25_254.csv,476
CY45-05_1-#24_257.csv,456
CY45-05_1-#24_538.csv,175
CY45-05_1-#27_638.csv,13
CY45-05_1-#26_174.csv,531
CY45-05_1-#27_450.csv,201
CY45-05_1-#22_364.csv,209
CY35-05_1-#2_380.csv,171
CY45-05_1-#24_300.csv,413
CY45-05_1-#24_681.csv,32
CY25-025_1-#7_173.csv,89
CY45-05_1-#26_34.csv,671
CY45-05_1-#22_513.csv,60
CY25-05_1-#18_10.csv,177
CY45-05_1-#28_702.csv,12
CY35-05_1-#2_142.csv,409
CY45-05_1-#22_56.csv,517
CY45-05_1-#22_307.csv,266
CY25-05_1-#17_108.csv,85
CY45-05_1-#26_136.csv,569
CY45-05_1-#24_478.csv,235
CY45-05_1-#22_309.csv,264
CY45-05_1-#25_658.csv,72
CY45-05_1-#27_359.csv,292
CY25-05_1-#18_122.csv,65
CY45-05_1-#28_246.csv,468
CY25-05_1-#19_121.csv,33
CY45-05_1-#27_330.csv,321
CY45-05_1-#25_72.csv,658
CY45-05_1-#25_505.csv,225
CY45-05_1-#26_461.csv,244
CY45-05_1-#26_512.csv,193
CY45-05_1-#22_421.csv,152
CY45-05_1-#25_259.csv,471
CY25-05_1-#17_124.csv,69
CY25-05_1-#17_171.csv,22
CY45-05_1-#25_198.csv,532
CY45-05_1-#25_210.csv,520
CY45-05_1-#26_102.csv,603
CY45-05_1-#24_575.csv,138
CY25-05_1-#18_93.csv,94
CY45-05_1-#25_156.csv,574
CY25-05_1-#19_89.csv,65
CY35-05_1-#2_263.csv,288
CY45-05_1-#26_151.csv,554
CY45-05_1-#28_277.csv,437
CY45-05_1-#22_191.csv,382
CY45-05_1-#22_228.csv,345
CY45-05_1-#28_101.csv,613
CY45-05_1-#22_22.csv,551
CY45-05_1-#24_183.csv,530
CY45-05_1-#22_361.csv,212
CY45-05_1-#26_585.csv,120
CY45-05_1-#27_346.csv,305
CY45-05_1-#26_343.csv,362
CY45-05_1-#27_561.csv,90
CY45-05_1-#24_180.csv,533
CY45-05_1-#26_315.csv,390
CY45-05_1-#28_679.csv,35
CY45-05_1-#25_102.csv,628
CY25-025_1-#7_159.csv,103
CY35-05_1-#2_537.csv,14
CY45-05_1-#27_120.csv,531
CY45-05_1-#26_160.csv,545
CY45-05_1-#28_171.csv,543
CY25-025_1-#7_208.csv,54
CY45-05_1-#25_580.csv,150
CY45-05_1-#24_656.csv,57
CY45-05_1-#25_326.csv,404
CY25-05_1-#17_177.csv,16
CY45-05_1-#24_511.csv,202
CY45-05_1-#24_15.csv,698
CY45-05_1-#25_280.csv,450
CY25-05_1-#19_4.csv,150
CY45-05_1-#28_474.csv,240
CY45-05_1-#22_554.csv,19
CY25-05_1-#18_31.csv,156
CY45-05_1-#25_160.csv,570
CY45-05_1-#25_112.csv,618
CY45-05_1-#25_707.csv,23
CY45-05_1-#27_171.csv,480
CY45-05_1-#22_81.csv,492
CY45-05_1-#22_356.csv,217
CY45-05_1-#24_248.csv,465
CY45-05_1-#24_354.csv,359
CY45-05_1-#25_621.csv,109
CY45-05_1-#26_642.csv,63
CY35-05_1-#2_92.csv,459
CY45-05_1-#26_684.csv,21
CY25-05_1-#16_22.csv,140
CY45-05_1-#28_492.csv,222
CY45-05_1-#27_101.csv,550
CY45-05_1-#26_375.csv,330
CY45-05_1-#24_623.csv,90
CY45-05_1-#25_373.csv,357
CY25-05_1-#17_183.csv,10
CY45-05_1-#25_399.csv,331
CY25-05_1-#16_103.csv,59
CY45-05_1-#25_665.csv,65
CY25-05_1-#17_95.csv,98
CY45-05_1-#24_461.csv,252
CY25-05_1-#18_144.csv,43
CY45-05_1-#26_225.csv,480
CY25-025_1-#7_184.csv,78
CY25-05_1-#17_5.csv,188
CY45-05_1-#26_123.csv,582
CY45-05_1-#22_468.csv,105
CY25-025_1-#7_165.csv,97
CY25-05_1-#17_161.csv,32
CY45-05_1-#28_351.csv,363
CY45-05_1-#28_577.csv,137
CY45-05_1-#27_138.csv,513
CY45-05_1-#26_685.csv,20
CY45-05_1-#22_539.csv,34
CY45-05_1-#28_711.csv,3
CY35-05_1-#2_167.csv,384
CY25-05_1-#16_110.csv,52
CY45-05_1-#27_488.csv,163
CY25-05_1-#16_138.csv,24
CY35-05_1-#2_166.csv,385
CY45-05_1-#28_397.csv,317
CY45-05_1-#27_459.csv,192
CY45-05_1-#22_145.csv,428
CY25-05_1-#18_156.csv,31
CY45-05_1-#22_18.csv,555
CY45-05_1-#28_675.csv,39
CY45-05_1-#28_708.csv,6
CY45-05_1-#28_353.csv,361
CY45-05_1-#26_219.csv,486
CY25-05_1-#18_49.csv,138
CY25-05_1-#17_63.csv,130
CY45-05_1-#26_96.csv,609
CY45-05_1-#25_382.csv,348
CY35-05_1-#2_329.csv,222
CY45-05_1-#25_231.csv,499
CY45-05_1-#25_639.csv,91
CY45-05_1-#25_202.csv,528
CY45-05_1-#28_51.csv,663
CY45-05_1-#24_637.csv,76
CY45-05_1-#27_427.csv,224
CY45-05_1-#26_206.csv,499
CY45-05_1-#24_279.csv,434
CY45-05_1-#28_403.csv,311
CY25-025_1-#7_102.csv,160
CY45-05_1-#27_89.csv,562
CY45-05_1-#25_94.csv,636
CY45-05_1-#28_569.csv,145
CY35-05_1-#2_551.csv,0
CY45-05_1-#27_563.csv,88
CY45-05_1-#24_6.csv,707
CY45-05_1-#26_430.csv,275
CY45-05_1-#27_275.csv,376
CY45-05_1-#25_457.csv,273
CY45-05_1-#26_52.csv,653
CY45-05_1-#22_463.csv,110
CY25-05_1-#19_97.csv,57
CY45-05_1-#26_616.csv,89
CY45-05_1-#26_164.csv,541
CY25-05_1-#17_19.csv,174
CY25-025_1-#7_220.csv,42
CY45-05_1-#26_244.csv,461
CY35-05_1-#2_81.csv,470
CY25-05_1-#19_139.csv,15
CY45-05_1-#22_190.csv,383
CY35-05_1-#2_442.csv,109
CY45-05_1-#22_82.csv,491
CY45-05_1-#22_337.csv,236
CY45-05_1-#25_340.csv,390
CY45-05_1-#22_108.csv,465
CY45-05_1-#26_610.csv,95
CY45-05_1-#24_595.csv,118
CY45-05_1-#24_48.csv,665
CY45-05_1-#25_70.csv,660
CY45-05_1-#22_344.csv,229
CY45-05_1-#27_373.csv,278
CY45-05_1-#27_438.csv,213
CY45-05_1-#22_286.csv,287
CY45-05_1-#24_307.csv,406
CY35-05_1-#2_420.csv,131
CY25-05_1-#17_28.csv,165
CY45-05_1-#22_439.csv,134
CY45-05_1-#28_415.csv,299
CY45-05_1-#28_476.csv,238
CY25-05_1-#16_112.csv,50
CY25-05_1-#18_126.csv,61
CY45-05_1-#22_505.csv,68
CY45-05_1-#28_119.csv,595
CY35-05_1-#2_392.csv,159
CY25-05_1-#19_15.csv,139
CY25-05_1-#19_74.csv,80
CY35-05_1-#2_492.csv,59
CY45-05_1-#27_206.csv,445
CY45-05_1-#26_670.csv,35
CY35-05_1-#2_387.csv,164
CY45-05_1-#26_394.csv,311
CY45-05_1-#26_447.csv,258
CY45-05_1-#25_672.csv,58
CY45-05_1-#26_26.csv,679
CY45-05_1-#25_697.csv,33
CY25-05_1-#18_71.csv,116
CY35-05_1-#2_470.csv,81
CY25-05_1-#19_9.csv,145
CY45-05_1-#26_181.csv,524
CY25-05_1-#18_155.csv,32
CY25-025_1-#7_7.csv,255
CY45-05_1-#22_45.csv,528
CY45-05_1-#27_462.csv,189
CY25-05_1-#16_46.csv,116
CY25-05_1-#18_182.csv,5
CY25-025_1-#7_206.csv,56
CY45-05_1-#27_354.csv,297
CY45-05_1-#25_589.csv,141
CY45-05_1-#27_465.csv,186
CY25-025_1-#7_156.csv,106
CY45-05_1-#25_306.csv,424
CY45-05_1-#22_216.csv,357
CY35-05_1-#2_23.csv,528
CY45-05_1-#27_149.csv,502
CY45-05_1-#22_374.csv,199
CY45-05_1-#26_178.csv,527
CY45-05_1-#24_570.csv,143
CY45-05_1-#28_514.csv,200
CY45-05_1-#26_571.csv,134
CY25-05_1-#16_152.csv,10
CY35-05_1-#2_211.csv,340
CY45-05_1-#28_614.csv,100
CY45-05_1-#25_484.csv,246
CY25-05_1-#16_36.csv,126
CY25-025_1-#7_21.csv,241
CY45-05_1-#24_518.csv,195
CY25-05_1-#16_66.csv,96
CY45-05_1-#25_476.csv,254
CY45-05_1-#26_367.csv,338
CY45-05_1-#26_589.csv,116
CY35-05_1-#2_435.csv,116
CY45-05_1-#27_313.csv,338
CY45-05_1-#27_458.csv,193
CY45-05_1-#25_655.csv,75
CY45-05_1-#25_445.csv,285
CY45-05_1-#25_641.csv,89
CY45-05_1-#26_342.csv,363
CY25-05_1-#16_12.csv,150
CY45-05_1-#28_601.csv,113
CY45-05_1-#28_595.csv,119
CY45-05_1-#27_557.csv,94
CY45-05_1-#26_578.csv,127
CY45-05_1-#28_591.csv,123
CY45-05_1-#28_235.csv,479
CY45-05_1-#25_680.csv,50
CY45-05_1-#28_537.csv,177
CY45-05_1-#26_334.csv,371
CY25-05_1-#16_53.csv,109
CY25-05_1-#19_21.csv,133
CY45-05_1-#27_281.csv,370
CY35-05_1-#2_176.csv,375
CY45-05_1-#27_269.csv,382
CY45-05_1-#22_174.csv,399
CY25-05_1-#17_30.csv,163
CY25-05_1-#17_9.csv,184
CY45-05_1-#25_695.csv,35
CY45-05_1-#28_469.csv,245
CY45-05_1-#26_650.csv,55
CY45-05_1-#24_563.csv,150
CY35-05_1-#2_15.csv,536
CY45-05_1-#26_651.csv,54
CY45-05_1-#27_581.csv,70
CY25-025_1-#7_92.csv,170
CY35-05_1-#2_137.csv,414
CY45-05_1-#27_334.csv,317
CY35-05_1-#2_244.csv,307
CY45-05_1-#27_172.csv,479
CY45-05_1-#22_177.csv,396
CY45-05_1-#26_457.csv,248
CY45-05_1-#27_105.csv,546
CY45-05_1-#25_536.csv,194
CY45-05_1-#26_701.csv,4
CY25-05_1-#19_84.csv,70
CY45-05_1-#25_594.csv,136
CY45-05_1-#24_367.csv,346
CY45-05_1-#28_169.csv,545
CY25-025_1-#7_143.csv,119
CY45-05_1-#27_350.csv,301
CY45-05_1-#26_176.csv,529
CY35-05_1-#2_238.csv,313
CY45-05_1-#25_519.csv,211
CY45-05_1-#22_270.csv,303
CY45-05_1-#28_628.csv,86
CY25-025_1-#7_230.csv,32
CY45-05_1-#28_640.csv,74
CY45-05_1-#27_135.csv,516
CY35-05_1-#2_20.csv,531
CY45-05_1-#26_649.csv,56
CY45-05_1-#22_194.csv,379
CY45-05_1-#25_136.csv,594
CY45-05_1-#25_509.csv,221
CY45-05_1-#25_107.csv,623
CY45-05_1-#25_42.csv,688
CY45-05_1-#24_338.csv,375
CY35-05_1-#2_400.csv,151
CY45-05_1-#24_304.csv,409
CY45-05_1-#25_469.csv,261
CY45-05_1-#22_547.csv,26
CY45-05_1-#22_41.csv,532
CY45-05_1-#24_439.csv,274
CY25-05_1-#16_27.csv,135
CY45-05_1-#24_108.csv,605
CY45-05_1-#28_704.csv,10
CY35-05_1-#2_104.csv,447
CY45-05_1-#26_171.csv,534
CY25-05_1-#16_37.csv,125
CY25-05_1-#17_3.csv,190
CY45-05_1-#26_133.csv,572
CY45-05_1-#25_273.csv,457
CY45-05_1-#28_423.csv,291
CY45-05_1-#24_218.csv,495
CY45-05_1-#27_133.csv,518
CY45-05_1-#25_532.csv,198
CY45-05_1-#25_228.csv,502
CY25-025_1-#7_50.csv,212
CY25-025_1-#7_72.csv,190
CY45-05_1-#27_420.csv,231
CY45-05_1-#25_715.csv,15
CY45-05_1-#28_247.csv,467
CY45-05_1-#24_215.csv,498
CY45-05_1-#25_646.csv,84
CY35-05_1-#2_41.csv,510
CY25-05_1-#18_33.csv,154
CY45-05_1-#28_8.csv,706
CY45-05_1-#28_650.csv,64
CY45-05_1-#25_610.csv,120
CY45-05_1-#27_234.csv,417
CY25-05_1-#17_26.csv,167
CY35-05_1-#2_218.csv,333
CY45-05_1-#28_372.csv,342
CY45-05_1-#22_179.csv,394
CY25-05_1-#17_64.csv,129
CY45-05_1-#24_32.csv,681
CY45-05_1-#25_63.csv,667
CY25-05_1-#19_52.csv,102
CY45-05_1-#22_560.csv,13
CY45-05_1-#22_78.csv,495
CY45-05_1-#28_533.csv,181
CY25-025_1-#7_69.csv,193
CY45-05_1-#22_367.csv,206
CY45-05_1-#22_178.csv,395
CY45-05_1-#27_170.csv,481
CY35-05_1-#2_474.csv,77
CY45-05_1-#22_471.csv,102
CY45-05_1-#26_217.csv,488
CY45-05_1-#25_694.csv,36
CY45-05_1-#27_233.csv,418
CY45-05_1-#27_452.csv,199
CY45-05_1-#28_3.csv,711
CY45-05_1-#25_494.csv,236
CY35-05_1-#2_79.csv,472
CY45-05_1-#25_206.csv,524
CY45-05_1-#22_117.csv,456
CY25-05_1-#17_67.csv,126
CY35-05_1-#2_67.csv,484
CY45-05_1-#28_357.csv,357
CY45-05_1-#26_655.csv,50
CY45-05_1-#26_570.csv,135
CY45-05_1-#28_488.csv,226
CY45-05_1-#25_230.csv,500
CY45-05_1-#26_172.csv,533
CY45-05_1-#24_239.csv,474
CY45-05_1-#28_557.csv,157
CY45-05_1-#26_371.csv,334
CY45-05_1-#28_361.csv,353
CY45-05_1-#27_137.csv,514
CY45-05_1-#24_654.csv,59
CY45-05_1-#24_107.csv,606
CY45-05_1-#26_612.csv,93
CY45-05_1-#28_520.csv,194
CY45-05_1-#25_407.csv,323
CY45-05_1-#26_7.csv,698
CY45-05_1-#24_159.csv,554
CY25-025_1-#7_61.csv,201
CY45-05_1-#28_674.csv,40
CY45-05_1-#27_30.csv,621
CY45-05_1-#27_35.csv,616
CY45-05_1-#22_427.csv,146
CY45-05_1-#24_198.csv,515
CY25-05_1-#19_66.csv,88
CY25-05_1-#18_174.csv,13
CY45-05_1-#28_664.csv,50
CY45-05_1-#26_58.csv,647
CY45-05_1-#28_672.csv,42
CY45-05_1-#28_489.csv,225
CY45-05_1-#26_483.csv,222
CY45-05_1-#24_160.csv,553
CY35-05_1-#2_464.csv,87
CY45-05_1-#28_592.csv,122
CY45-05_1-#28_259.csv,455
CY45-05_1-#26_561.csv,144
CY25-05_1-#18_169.csv,18
CY45-05_1-#25_290.csv,440
CY25-05_1-#19_153.csv,1
CY45-05_1-#25_714.csv,16
CY45-05_1-#26_549.csv,156
CY45-05_1-#25_441.csv,289
CY45-05_1-#24_190.csv,523
CY25-025_1-#7_182.csv,80
CY25-05_1-#17_135.csv,58
CY45-05_1-#27_533.csv,118
CY45-05_1-#22_144.csv,429
CY45-05_1-#28_281.csv,433
CY45-05_1-#27_553.csv,98
CY25-025_1-#7_60.csv,202
CY45-05_1-#27_363.csv,288
CY45-05_1-#26_486.csv,219
CY25-05_1-#16_55.csv,107
CY45-05_1-#28_692.csv,22
CY45-05_1-#27_456.csv,195
CY45-05_1-#25_311.csv,419
CY45-05_1-#28_273.csv,441
CY45-05_1-#24_371.csv,342
CY25-025_1-#7_203.csv,59
CY35-05_1-#2_391.csv,160
CY45-05_1-#22_387.csv,186
CY45-05_1-#25_37.csv,693
CY45-05_1-#26_300.csv,405
CY45-05_1-#22_129.csv,444
CY45-05_1-#26_29.csv,676
CY45-05_1-#27_620.csv,31
CY35-05_1-#2_254.csv,297
CY45-05_1-#25_479.csv,251
CY45-05_1-#27_498.csv,153
CY45-05_1-#27_88.csv,563
CY45-05_1-#24_90.csv,623
CY25-025_1-#7_71.csv,191
CY45-05_1-#28_263.csv,451
CY35-05_1-#2_189.csv,362
CY45-05_1-#26_420.csv,285
CY35-05_1-#2_321.csv,230
CY35-05_1-#2_241.csv,310
CY45-05_1-#25_233.csv,497
CY45-05_1-#25_119.csv,611
CY25-025_1-#7_191.csv,71
CY35-05_1-#2_461.csv,90
CY45-05_1-#24_483.csv,230
CY35-05_1-#2_139.csv,412
CY45-05_1-#24_593.csv,120
CY45-05_1-#28_376.csv,338
CY45-05_1-#27_552.csv,99
CY45-05_1-#22_353.csv,220
CY45-05_1-#24_419.csv,294
CY45-05_1-#28_410.csv,304
CY45-05_1-#27_592.csv,59
CY25-05_1-#18_106.csv,81
CY45-05_1-#22_527.csv,46
CY35-05_1-#2_301.csv,250
CY45-05_1-#26_165.csv,540
CY45-05_1-#25_374.csv,356
CY25-05_1-#19_132.csv,22
CY45-05_1-#22_525.csv,48
CY45-05_1-#25_338.csv,392
CY25-05_1-#18_120.csv,67
CY45-05_1-#24_170.csv,543
CY45-05_1-#25_535.csv,195
CY45-05_1-#24_458.csv,255
CY45-05_1-#26_157.csv,548
CY35-05_1-#2_411.csv,140
CY45-05_1-#27_173.csv,478
CY35-05_1-#2_293.csv,258
CY45-05_1-#28_174.csv,540
CY45-05_1-#24_63.csv,650
CY45-05_1-#27_182.csv,469
CY45-05_1-#27_292.csv,359
CY45-05_1-#27_383.csv,268
CY45-05_1-#25_625.csv,105
CY45-05_1-#24_650.csv,63
CY45-05_1-#27_429.csv,222
CY45-05_1-#28_648.csv,66
CY45-05_1-#25_145.csv,585
CY25-05_1-#17_41.csv,152
CY45-05_1-#22_333.csv,240
CY45-05_1-#25_566.csv,164
CY45-05_1-#22_382.csv,191
CY45-05_1-#26_372.csv,333
CY45-05_1-#24_58.csv,655
CY45-05_1-#26_292.csv,413
CY25-05_1-#19_46.csv,108
CY45-05_1-#25_352.csv,378
CY45-05_1-#26_220.csv,485
CY45-05_1-#26_556.csv,149
CY45-05_1-#26_704.csv,1
CY25-05_1-#19_118.csv,36
CY35-05_1-#2_340.csv,211
CY35-05_1-#2_179.csv,372
CY45-05_1-#25_473.csv,257
CY25-05_1-#16_149.csv,13
CY45-05_1-#26_21.csv,684
CY45-05_1-#28_124.csv,590
CY35-05_1-#2_361.csv,190
CY45-05_1-#28_228.csv,486
CY45-05_1-#24_152.csv,561
CY45-05_1-#26_384.csv,321
CY35-05_1-#2_532.csv,19
CY45-05_1-#22_465.csv,108
CY45-05_1-#26_200.csv,505
CY45-05_1-#26_99.csv,606
CY45-05_1-#24_519.csv,194
CY45-05_1-#25_618.csv,112
CY45-05_1-#25_699.csv,31
CY45-05_1-#25_170.csv,560
CY45-05_1-#27_612.csv,39
CY45-05_1-#26_459.csv,246
CY45-05_1-#24_329.csv,384
CY25-05_1-#16_150.csv,12
CY25-025_1-#7_224.csv,38
CY25-05_1-#16_158.csv,4
CY45-05_1-#25_582.csv,148
CY45-05_1-#25_351.csv,379
CY45-05_1-#28_226.csv,488
CY35-05_1-#2_395.csv,156
CY45-05_1-#26_622.csv,83
CY45-05_1-#28_113.csv,601
CY45-05_1-#27_144.csv,507
CY45-05_1-#26_306.csv,399
CY25-05_1-#18_154.csv,33
CY45-05_1-#25_478.csv,252
CY45-05_1-#25_144.csv,586
CY45-05_1-#24_438.csv,275
CY35-05_1-#2_26.csv,525
CY25-05_1-#18_7.csv,180
CY25-025_1-#7_125.csv,137
CY25-05_1-#17_65.csv,128
CY25-05_1-#17_142.csv,51
CY35-05_1-#2_109.csv,442
CY25-05_1-#18_59.csv,128
CY45-05_1-#27_516.csv,135
CY45-05_1-#25_217.csv,513
CY45-05_1-#24_238.csv,475
CY45-05_1-#27_476.csv,175
CY35-05_1-#2_404.csv,147
CY45-05_1-#28_574.csv,140
CY45-05_1-#25_295.csv,435
CY45-05_1-#28_618.csv,96
CY25-05_1-#18_134.csv,53
CY25-05_1-#19_141.csv,13
CY45-05_1-#25_597.csv,133
CY45-05_1-#25_710.csv,20
CY45-05_1-#25_186.csv,544
CY45-05_1-#26_683.csv,22
CY45-05_1-#25_512.csv,218
CY45-05_1-#24_275.csv,438
CY45-05_1-#27_257.csv,394
CY45-05_1-#28_686.csv,28
CY45-05_1-#28_685.csv,29
CY45-05_1-#24_45.csv,668
CY45-05_1-#27_337.csv,314
CY45-05_1-#24_95.csv,618
CY45-05_1-#28_79.csv,635
CY45-05_1-#22_397.csv,176
CY25-025_1-#7_171.csv,91
CY45-05_1-#24_369.csv,344
CY45-05_1-#28_360.csv,354
CY45-05_1-#26_652.csv,53
CY45-05_1-#24_384.csv,329
CY45-05_1-#28_121.csv,593
CY45-05_1-#25_287.csv,443
CY45-05_1-#22_204.csv,369
CY45-05_1-#22_464.csv,109
CY45-05_1-#28_381.csv,333
CY35-05_1-#2_140.csv,411
CY45-05_1-#25_649.csv,81
CY35-05_1-#2_383.csv,168
CY45-05_1-#27_520.csv,131
CY45-05_1-#27_566.csv,85
CY45-05_1-#24_277.csv,436
CY35-05_1-#2_135.csv,416
CY25-025_1-#7_253.csv,9
CY25-025_1-#7_257.csv,5
CY25-025_1-#7_117.csv,145
CY45-05_1-#27_605.csv,46
CY45-05_1-#28_504.csv,210
CY45-05_1-#25_334.csv,396
CY45-05_1-#28_74.csv,640
CY25-05_1-#18_108.csv,79
CY25-05_1-#19_51.csv,103
CY45-05_1-#26_324.csv,381
CY45-05_1-#22_153.csv,420
CY45-05_1-#27_264.csv,387
CY45-05_1-#28_369.csv,345
CY25-025_1-#7_82.csv,180
CY45-05_1-#24_541.csv,172
CY45-05_1-#27_522.csv,129
CY45-05_1-#28_177.csv,537
CY45-05_1-#26_272.csv,433
CY35-05_1-#2_544.csv,7
CY45-05_1-#28_85.csv,629
CY45-05_1-#25_154.csv,576
CY45-05_1-#28_297.csv,417
CY45-05_1-#26_6.csv,699
CY25-05_1-#16_106.csv,56
CY35-05_1-#2_194.csv,357
CY35-05_1-#2_454.csv,97
CY45-05_1-#28_325.csv,389
CY45-05_1-#25_17.csv,713
CY45-05_1-#25_647.csv,83
CY35-05_1-#2_390.csv,161
CY25-05_1-#19_88.csv,66
CY25-05_1-#18_37.csv,150
CY45-05_1-#22_375.csv,198
CY25-05_1-#19_125.csv,29
CY45-05_1-#26_427.csv,278
CY45-05_1-#26_456.csv,249
CY45-05_1-#25_232.csv,498
CY25-05_1-#18_5.csv,182
CY35-05_1-#2_318.csv,233
CY45-05_1-#24_613.csv,100
CY45-05_1-#27_200.csv,451
CY45-05_1-#24_135.csv,578
CY35-05_1-#2_535.csv,16
CY45-05_1-#25_700.csv,30
CY45-05_1-#25_467.csv,263
CY45-05_1-#25_497.csv,233
CY45-05_1-#26_458.csv,247
CY45-05_1-#24_472.csv,241
CY35-05_1-#2_292.csv,259
CY45-05_1-#27_224.csv,427
CY45-05_1-#24_191.csv,522
CY45-05_1-#26_675.csv,30
CY45-05_1-#28_374.csv,340
CY45-05_1-#24_199.csv,514
CY45-05_1-#26_179.csv,526
CY45-05_1-#25_491.csv,239
CY45-05_1-#28_108.csv,606
CY45-05_1-#28_481.csv,233
CY25-025_1-#7_79.csv,183
CY45-05_1-#24_577.csv,136
CY45-05_1-#28_461.csv,253
CY45-05_1-#25_286.csv,444
CY45-05_1-#27_473.csv,178
CY35-05_1-#2_17.csv,534
CY45-05_1-#22_524.csv,49
CY45-05_1-#25_118.csv,612
CY25-05_1-#16_40.csv,122
CY45-05_1-#26_452.csv,253
CY45-05_1-#26_414.csv,291
CY45-05_1-#26_4.csv,701
CY45-05_1-#28_495.csv,219
CY35-05_1-#2_271.csv,280
CY45-05_1-#26_77.csv,628
CY25-05_1-#17_32.csv,161
CY45-05_1-#28_432.csv,282
CY45-05_1-#26_444.csv,261
CY25-05_1-#16_70.csv,92
CY45-05_1-#26_98.csv,607
CY45-05_1-#22_304.csv,269
CY25-05_1-#16_137.csv,25
CY45-05_1-#22_31.csv,542
CY45-05_1-#26_402.csv,303
CY45-05_1-#22_488.csv,85
CY45-05_1-#28_133.csv,581
CY25-05_1-#18_80.csv,107
CY45-05_1-#26_153.csv,552
CY35-05_1-#2_87.csv,464
CY45-05_1-#22_98.csv,475
CY45-05_1-#27_475.csv,176
CY45-05_1-#22_171.csv,402
CY45-05_1-#28_596.csv,118
CY45-05_1-#25_165.csv,565
CY45-05_1-#27_41.csv,610
CY45-05_1-#27_286.csv,365
CY45-05_1-#26_159.csv,546
CY45-05_1-#24_79.csv,634
CY45-05_1-#25_414.csv,316
CY45-05_1-#27_284.csv,367
CY45-05_1-#28_667.csv,47
CY45-05_1-#28_9.csv,705
CY45-05_1-#22_564.csv,9
CY45-05_1-#26_208.csv,497
CY45-05_1-#26_408.csv,297
CY45-05_1-#26_628.csv,77
CY25-05_1-#19_12.csv,142
CY25-05_1-#18_171.csv,16
CY45-05_1-#27_311.csv,340
CY25-05_1-#16_68.csv,94
CY45-05_1-#25_4.csv,726
CY45-05_1-#27_3.csv,648
CY25-025_1-#7_32.csv,230
CY35-05_1-#2_308.csv,243
CY45-05_1-#22_540.csv,33
CY45-05_1-#28_256.csv,458
CY45-05_1-#27_364.csv,287
CY45-05_1-#28_706.csv,8
CY45-05_1-#27_467.csv,184
CY45-05_1-#26_489.csv,216
CY45-05_1-#26_35.csv,670
CY45-05_1-#27_485.csv,166
CY25-05_1-#16_117.csv,45
